Bacterial_Species,Prevalence,Cohort
Fenollaria_timonensis,0.32075471698113206,Indian
Fermentimonas_caenicola,0.02830188679245283,Indian
Fervidicola_ferrireducens,0.009433962264150943,Indian
Filifactor_alocis,0.16037735849056603,Indian
Finegoldia_magna,0.07547169811320754,Indian
Flavobacterium_marinum,0.08490566037735849,Indian
Flavobacterium_terrigena,0.009433962264150943,Indian
Flavonifractor_plautii,0.9811320754716981,Indian
Fournierella_massiliensis,0.9622641509433962,Indian
Franconibacter_pulveris,0.10377358490566038,Indian
Frischella_perrara,0.009433962264150943,Indian
Fructobacillus_ficulneus,0.009433962264150943,Indian
Fusicatenibacter_saccharivorans,1.0,Indian
Fusobacterium_gonidiaformans,0.009433962264150943,Indian
Fusobacterium_hwasookii,0.009433962264150943,Indian
Fusobacterium_mortiferum,0.10377358490566038,Indian
Fusobacterium_nucleatum,0.09433962264150944,Indian
Fusobacterium_perfoetens,0.018867924528301886,Indian
Fusobacterium_periodonticum,0.018867924528301886,Indian
Fusobacterium_sp_oral_taxon_203,0.009433962264150943,Indian
Fusobacterium_ulcerans,0.009433962264150943,Indian
Fusobacterium_varium,0.04716981132075472,Indian
Gardnerella_vaginalis,0.018867924528301886,Indian
Gemella_asaccharolytica,0.04716981132075472,Indian
Gemella_haemolysans,0.10377358490566038,Indian
Gemella_morbillorum,0.1509433962264151,Indian
Gemella_sanguinis,0.39622641509433965,Indian
Gemella_sp_oral_taxon_928,0.07547169811320754,Indian
Gemmiger_formicilis,0.9905660377358491,Indian
Gibbsiella_quercinecans,0.009433962264150943,Indian
Glaesserella_parasuis,0.04716981132075472,Indian
Globicatella_sulfidifaciens,0.018867924528301886,Indian
Gloeobacter_violaceus,0.0660377358490566,Indian
Gordonia_sputi,0.009433962264150943,Indian
Gordonibacter_massiliensis,0.10377358490566038,Indian
Gordonibacter_pamelaeae,0.5471698113207547,Indian
Gordonibacter_urolithinfaciens,0.5377358490566038,Indian
Gottschalkia_acidurici,0.009433962264150943,Indian
Granulibacter_bethesdensis,0.009433962264150943,Indian
Granulicatella_adiacens,0.4339622641509434,Indian
Granulicatella_balaenopterae,0.02830188679245283,Indian
Granulicatella_elegans,0.04716981132075472,Indian
Haematospirillum_jordaniae,0.018867924528301886,Indian
Haemophilus_haemoglobinophilus,0.009433962264150943,Indian
Haemophilus_haemolyticus,0.39622641509433965,Indian
Haemophilus_influenzae,0.2169811320754717,Indian
Haemophilus_parainfluenzae,0.9433962264150944,Indian
Haemophilus_pittmaniae,0.5754716981132075,Indian
Haemophilus_sp_oral_taxon_036,0.4056603773584906,Indian
Haemophilus_sputorum,0.6132075471698113,Indian
Hafnia_alvei,0.018867924528301886,Indian
Halanaerobium_hydrogeniformans,0.009433962264150943,Indian
Haloplasma_contractile,0.02830188679245283,Indian
Hathewaya_proteolytica,0.009433962264150943,Indian
Helcococcus_sueciensis,0.009433962264150943,Indian
Helicobacter_canadensis,0.018867924528301886,Indian
Herbinix_luporum,0.0660377358490566,Indian
Hespellia_stercorisuis,0.6320754716981132,Indian
Holdemanella_biformis,0.9245283018867925,Indian
Holdemania_massiliensis,0.7075471698113207,Indian
Hungateiclostridiaceae_bacterium_KB18,0.4056603773584906,Indian
Hungateiclostridium_cellulolyticum,0.018867924528301886,Indian
Hungateiclostridium_clariflavum,0.009433962264150943,Indian
Hungateiclostridium_saccincola,0.018867924528301886,Indian
Hungatella_hathewayi,0.8679245283018868,Indian
Hydrogenibacillus_schlegelii,0.009433962264150943,Indian
Hydrogenoanaerobacterium_saccharovorans,0.04716981132075472,Indian
Ileibacterium_valens,0.02830188679245283,Indian
Intestinibacillus_massiliensis,0.8207547169811321,Indian
Intestinibacter_bartlettii,0.6415094339622641,Indian
Intestinibaculum_porci,0.18867924528301888,Indian
Intestinimonas_butyriciproducens,1.0,Indian
Italian_clover_phyllody_phytoplasma,0.05660377358490566,Indian
Izhakiella_capsodis,0.009433962264150943,Indian
Janibacter_corallicola,0.009433962264150943,Indian
Johnsonella_ignava,0.8773584905660378,Indian
Jonquetella_anthropi,0.018867924528301886,Indian
Kallipyga_gabonensis,0.018867924528301886,Indian
Kallipyga_massiliensis,0.03773584905660377,Indian
Kandleria_vitulina,0.330188679245283,Indian
Kangiella_geojedonensis,0.009433962264150943,Indian
Kangiella_profundi,0.05660377358490566,Indian
Kangiella_sediminilitoris,0.009433962264150943,Indian
Kerstersia_gyiorum,0.009433962264150943,Indian
Kineosphaera_limosa,0.009433962264150943,Indian
Kingella_denitrificans,0.009433962264150943,Indian
Kiritimatiella_glycovorans,0.009433962264150943,Indian
Klebsiella_aerogenes,0.3584905660377358,Indian
Klebsiella_michiganensis,0.2358490566037736,Indian
Klebsiella_oxytoca,0.2169811320754717,Indian
Klebsiella_pneumoniae,0.7452830188679245,Indian
Klebsiella_quasipneumoniae,0.6226415094339622,Indian
Klebsiella_quasivariicola,0.3490566037735849,Indian
Klebsiella_sp_FDAARGOS_511,0.1509433962264151,Indian
Klebsiella_sp_LTGPAF-6F,0.09433962264150944,Indian
Klebsiella_sp_M5al,0.12264150943396226,Indian
Klebsiella_sp_P1CD1,0.46226415094339623,Indian
Klebsiella_variicola,0.4716981132075472,Indian
Kluyvera_ascorbata,0.27358490566037735,Indian
Kluyvera_cryocrescens,0.3113207547169811,Indian
Kluyvera_intermedia,0.1320754716981132,Indian
Kocuria_flava,0.02830188679245283,Indian
Kocuria_palustris,0.009433962264150943,Indian
Kocuria_polaris,0.02830188679245283,Indian
Kosakonia_cowanii,0.07547169811320754,Indian
Kosakonia_oryzae,0.018867924528301886,Indian
Kosakonia_radicincitans,0.03773584905660377,Indian
Kosakonia_sacchari,0.02830188679245283,Indian
Kosakonia_sp_CCTCC_M2018092,0.08490566037735849,Indian
Lachnoanaerobaculum_saburreum,0.5754716981132075,Indian
Lachnoanaerobaculum_umeaense,0.03773584905660377,Indian
Lachnobacterium_bovis,0.12264150943396226,Indian
Lachnoclostridium_phocaeense,0.839622641509434,Indian
Lachnoclostridium_phytofermentans,0.018867924528301886,Indian
Lachnoclostridium_sp_YL32,0.6415094339622641,Indian
Lachnospira_multipara,0.4528301886792453,Indian
Lachnospiraceae_bacterium,0.05660377358490566,Indian
Lachnospiraceae_bacterium_Choco86,0.9905660377358491,Indian
Lachnospiraceae_bacterium_GAM79,1.0,Indian
Lachnospiraceae_bacterium_oral_taxon_500,0.330188679245283,Indian
Lactobacillus_acetotolerans,0.03773584905660377,Indian
Lactobacillus_acidipiscis,0.018867924528301886,Indian
Lactobacillus_acidophilus,0.018867924528301886,Indian
Lactobacillus_agilis,0.16037735849056603,Indian
Lactobacillus_amylophilus,0.009433962264150943,Indian
Lactobacillus_amylovorus,0.08490566037735849,Indian
Lactobacillus_antri,0.02830188679245283,Indian
Lactobacillus_backii,0.009433962264150943,Indian
Lactobacillus_brevis,0.03773584905660377,Indian
Lactobacillus_buchneri,0.009433962264150943,Indian
Lactobacillus_camelliae,0.05660377358490566,Indian
Lactobacillus_capillatus,0.009433962264150943,Indian
Lactobacillus_casei,0.009433962264150943,Indian
Lactobacillus_coleohominis,0.009433962264150943,Indian
Lactobacillus_concavus,0.08490566037735849,Indian
Lactobacillus_crispatus,0.1509433962264151,Indian
Lactobacillus_delbrueckii,0.29245283018867924,Indian
Lactobacillus_dextrinicus,0.009433962264150943,Indian
Lactobacillus_equicursoris,0.009433962264150943,Indian
Lactobacillus_fermentum,0.10377358490566038,Indian
Lactobacillus_floricola,0.018867924528301886,Indian
Lactobacillus_gallinarum,0.08490566037735849,Indian
Lactobacillus_gasseri,0.19811320754716982,Indian
Lactobacillus_gastricus,0.03773584905660377,Indian
Lactobacillus_gigeriorum,0.018867924528301886,Indian
Lactobacillus_ginsenosidimutans,0.009433962264150943,Indian
Lactobacillus_hayakitensis,0.009433962264150943,Indian
Lactobacillus_helveticus,0.05660377358490566,Indian
Lactobacillus_hominis,0.018867924528301886,Indian
Lactobacillus_hordei,0.009433962264150943,Indian
Lactobacillus_iners,0.02830188679245283,Indian
Lactobacillus_johnsonii,0.03773584905660377,Indian
Lactobacillus_kefiranofaciens,0.0660377358490566,Indian
Lactobacillus_manihotivorans,0.009433962264150943,Indian
Lactobacillus_mucosae,0.3018867924528302,Indian
Lactobacillus_oeni,0.009433962264150943,Indian
Lactobacillus_pantheris,0.018867924528301886,Indian
Lactobacillus_paracasei,0.009433962264150943,Indian
Lactobacillus_paragasseri,0.20754716981132076,Indian
Lactobacillus_paralimentarius,0.009433962264150943,Indian
Lactobacillus_pasteurii,0.009433962264150943,Indian
Lactobacillus_paucivorans,0.009433962264150943,Indian
Lactobacillus_perolens,0.009433962264150943,Indian
Lactobacillus_plantarum,0.04716981132075472,Indian
Lactobacillus_pobuzihii,0.018867924528301886,Indian
Lactobacillus_pontis,0.02830188679245283,Indian
Lactobacillus_reuteri,0.08490566037735849,Indian
Lactobacillus_rhamnosus,0.009433962264150943,Indian
Lactobacillus_rogosae,0.9811320754716981,Indian
Lactobacillus_ruminis,0.8962264150943396,Indian
Lactobacillus_salivarius,0.19811320754716982,Indian
Lactobacillus_shenzhenensis,0.009433962264150943,Indian
Lactobacillus_siliginis,0.009433962264150943,Indian
Lactobacillus_similis,0.009433962264150943,Indian
Lactobacillus_sp_CBA3605,0.02830188679245283,Indian
Lactobacillus_sp_CBA3606,0.009433962264150943,Indian
Lactobacillus_sp_D1501,0.009433962264150943,Indian
Lactobacillus_uvarum,0.009433962264150943,Indian
Lactobacillus_vaccinostercus,0.009433962264150943,Indian
Lactobacillus_vaginalis,0.05660377358490566,Indian
Lactococcus_garvieae,0.11320754716981132,Indian
Lactococcus_lactis,0.18867924528301888,Indian
Lactococcus_piscium,0.009433962264150943,Indian
Lactococcus_raffinolactis,0.04716981132075472,Indian
Lactonifactor_longoviformis,0.8962264150943396,Indian
Lagierella_massiliensis,0.009433962264150943,Indian
Lamprocystis_purpurea,0.018867924528301886,Indian
Lautropia_mirabilis,0.07547169811320754,Indian
Lawsonella_clevelandensis,0.02830188679245283,Indian
Leadbetterella_byssophila,0.04716981132075472,Indian
Leclercia_adecarboxylata,0.07547169811320754,Indian
Leclercia_sp_LSNIH1,0.2358490566037736,Indian
Leclercia_sp_LSNIH3,0.07547169811320754,Indian
Leclercia_sp_W17,0.14150943396226415,Indian
Leclercia_sp_W6,0.12264150943396226,Indian
Lelliottia_amnigena,0.009433962264150943,Indian
Lelliottia_jeotgali,0.03773584905660377,Indian
Lelliottia_nimipressuralis,0.44339622641509435,Indian
Lelliottia_sp_WB101,0.009433962264150943,Indian
Leptospira_kirschneri,0.018867924528301886,Indian
Leuconostoc_citreum,0.018867924528301886,Indian
Leuconostoc_fallax,0.009433962264150943,Indian
Leuconostoc_garlicum,0.16981132075471697,Indian
Leuconostoc_lactis,0.1320754716981132,Indian
Leuconostoc_mesenteroides,0.009433962264150943,Indian
Leuconostoc_pseudomesenteroides,0.018867924528301886,Indian
Levyella_massiliensis,0.7830188679245284,Indian
Libanicoccus_massiliensis,0.5283018867924528,Indian
Luteibacter_rhizovicinus,0.009433962264150943,Indian
Luteimonas_huabeiensis,0.018867924528301886,Indian
Luteimonas_mephitis,0.009433962264150943,Indian
Lysinibacillus_macroides,0.009433962264150943,Indian
Lysobacter_tolerans,0.05660377358490566,Indian
Mageeibacillus_indolicus,0.5188679245283019,Indian
Mailhella_massiliensis,0.16037735849056603,Indian
Mangrovibacter_phragmitis,0.0660377358490566,Indian
Mannheimia_haemolytica,0.018867924528301886,Indian
Mariniphaga_anaerophila,0.1509433962264151,Indian
Marinomonas_aquimarina,0.009433962264150943,Indian
Marinomonas_fungiae,0.009433962264150943,Indian
Marinomonas_profundimaris,0.009433962264150943,Indian
Marinospirillum_minutulum,0.009433962264150943,Indian
Marmoricola_aequoreus,0.009433962264150943,Indian
Marmoricola_scoriae,0.009433962264150943,Indian
Marvinbryantia_formatexigens,0.7452830188679245,Indian
Massilimaliae_massiliensis,0.3867924528301887,Indian
Massilimicrobiota_timonensis,0.19811320754716982,Indian
Massilioclostridium_coli,0.9528301886792453,Indian
Mediterranea_massiliensis,1.0,Indian
Megamonas_funiformis,0.5188679245283019,Indian
Megamonas_hypermegale,0.3018867924528302,Indian
Megasphaera_cerevisiae,0.5471698113207547,Indian
Megasphaera_elsdenii,0.8207547169811321,Indian
Megasphaera_genomosp_type_1,0.1320754716981132,Indian
Megasphaera_hexanoica,0.6509433962264151,Indian
Megasphaera_massiliensis,0.5566037735849056,Indian
Megasphaera_micronuciformis,0.3113207547169811,Indian
Megasphaera_paucivorans,0.16037735849056603,Indian
Megasphaera_stantonii,0.5188679245283019,Indian
Meiothermus_chliarophilus,0.018867924528301886,Indian
Merdibacter_massiliensis,0.7169811320754716,Indian
Merdimonas_faecis,0.839622641509434,Indian
Mesoplasma_chauliocola,0.009433962264150943,Indian
Mesoplasma_entomophilum,0.009433962264150943,Indian
Mesoplasma_florum,0.009433962264150943,Indian
Mesoplasma_lactucae,0.009433962264150943,Indian
Mesoplasma_photuris,0.009433962264150943,Indian
Mesoplasma_tabanidae,0.009433962264150943,Indian
Metakosakonia_sp_MRY16-398,0.018867924528301886,Indian
Methylobacterium_brachiatum,0.009433962264150943,Indian
Methylocaldum_marinum,0.02830188679245283,Indian
Microbacterium_barkeri,0.018867924528301886,Indian
Micrococcus_luteus,0.04716981132075472,Indian
Micrococcus_lylae,0.018867924528301886,Indian
Micrococcus_terreus,0.009433962264150943,Indian
Micropruina_glycogenica,0.009433962264150943,Indian
Milkweed_yellows_phytoplasma,0.05660377358490566,Indian
Millionella_massiliensis,0.05660377358490566,Indian
Mitsuokella_multacida,0.7452830188679245,Indian
Mobilibacterium_timonense,0.02830188679245283,Indian
Mobiluncus_curtisii,0.009433962264150943,Indian
Mogibacterium_diversum,0.27358490566037735,Indian
Mogibacterium_pumilum,0.08490566037735849,Indian
Mogibacterium_timidum,0.02830188679245283,Indian
Monoglobus_pectinilyticus,0.8018867924528302,Indian
Moraxella_bovoculi,0.009433962264150943,Indian
Moraxella_osloensis,0.0660377358490566,Indian
Moraxella_porci,0.009433962264150943,Indian
Mordavella_sp_Marseille-P3756,0.9245283018867925,Indian
Morganella_morganii,0.02830188679245283,Indian
Mucinivorans_hirudinis,0.018867924528301886,Indian
Murdochiella_massiliensis,0.44339622641509435,Indian
Murdochiella_vaginalis,0.3113207547169811,Indian
Muribaculum_intestinale,0.6698113207547169,Indian
Mycolicibacterium_malmesburyense,0.02830188679245283,Indian
Mycoplasma_agalactiae,0.018867924528301886,Indian
Mycoplasma_agassizii,0.009433962264150943,Indian
Mycoplasma_alkalescens,0.018867924528301886,Indian
Mycoplasma_alvi,0.03773584905660377,Indian
Mycoplasma_arginini,0.018867924528301886,Indian
Mycoplasma_bovoculi,0.018867924528301886,Indian
Mycoplasma_canadense,0.009433962264150943,Indian
Mycoplasma_collis,0.009433962264150943,Indian
Mycoplasma_dispar,0.02830188679245283,Indian
Mycoplasma_elephantis,0.018867924528301886,Indian
Mycoplasma_feriruminatoris,0.018867924528301886,Indian
Mycoplasma_fermentans,0.009433962264150943,Indian
Mycoplasma_gallinarum,0.009433962264150943,Indian
Mycoplasma_leonicaptivi,0.009433962264150943,Indian
Mycoplasma_mobile,0.009433962264150943,Indian
Mycoplasma_molare,0.009433962264150943,Indian
Mycoplasma_mycoides,0.009433962264150943,Indian
Mycoplasma_orale,0.009433962264150943,Indian
Mycoplasma_pirum,0.04716981132075472,Indian
Mycoplasma_salivarium,0.009433962264150943,Indian
Mycoplasma_struthionis,0.03773584905660377,Indian
Mycoplasma_yeatsii,0.018867924528301886,Indian
Myroides_injenensis,0.009433962264150943,Indian
Myroides_odoratimimus,0.5849056603773585,Indian
Ndongobacter_massiliensis,0.11320754716981132,Indian
Necropsobacter_massiliensis,0.018867924528301886,Indian
Negativibacillus_massiliensis,0.9056603773584906,Indian
Negativicoccus_massiliensis,0.0660377358490566,Indian
Neglecta_timonensis,0.5660377358490566,Indian
Neisseria_animalis,0.009433962264150943,Indian
Neisseria_animaloris,0.009433962264150943,Indian
Neisseria_bacilliformis,0.009433962264150943,Indian
Neisseria_cinerea,0.0660377358490566,Indian
Neisseria_elongata,0.03773584905660377,Indian
Neisseria_lactamica,0.018867924528301886,Indian
Neisseria_meningitidis,0.009433962264150943,Indian
Neisseria_mucosa,0.25471698113207547,Indian
Neisseria_sicca,0.04716981132075472,Indian
Neisseria_sp_10022,0.018867924528301886,Indian
Neisseria_subflava,0.2641509433962264,Indian
Neofamilia_massiliensis,0.009433962264150943,Indian
Neorhizobium_sp_NCHU2750,0.009433962264150943,Indian
Neptuniibacter_marinus,0.03773584905660377,Indian
Nisaea_denitrificans,0.009433962264150943,Indian
Nissabacter_archeti,0.03773584905660377,Indian
Nocardioides_luteus,0.009433962264150943,Indian
Nocardiopsis_dassonvillei,0.009433962264150943,Indian
Nodularia_spumigena,0.009433962264150943,Indian
Obesumbacterium_proteus,0.03773584905660377,Indian
Oceanibaculum_pacificum,0.009433962264150943,Indian
Odoribacter_laneus,0.6792452830188679,Indian
Odoribacter_splanchnicus,0.9811320754716981,Indian
Olegusella_massiliensis,0.1792452830188679,Indian
Oligella_urethralis,0.009433962264150943,Indian
Olsenella_profusa,0.19811320754716982,Indian
Olsenella_scatoligenes,0.4716981132075472,Indian
Olsenella_sp_GAM18,0.6886792452830188,Indian
Olsenella_sp_oral_taxon_807,0.10377358490566038,Indian
Olsenella_timonensis,0.33962264150943394,Indian
Olsenella_uli,0.1509433962264151,Indian
Olsenella_umbonata,0.1320754716981132,Indian
Oribacterium_parvum,0.22641509433962265,Indian
Oribacterium_sinus,0.22641509433962265,Indian
Ornithinimicrobium_pekingense,0.009433962264150943,Indian
Ornithobacterium_rhinotracheale,0.09433962264150944,Indian
Oscillibacter_ruminantium,0.7735849056603774,Indian
Oscillibacter_sp_PEA192,0.9622641509433962,Indian
Oscillibacter_valericigenes,0.6415094339622641,Indian
Ottowia_oryzae,0.018867924528301886,Indian
Oxalobacter_formigenes,0.3113207547169811,Indian
Oxobacter_pfennigii,0.02830188679245283,Indian
Paeniclostridium_sordellii,0.05660377358490566,Indian
Pantoea_agglomerans,0.009433962264150943,Indian
Pantoea_alhagi,0.009433962264150943,Indian
Pantoea_dispersa,0.07547169811320754,Indian
Pantoea_septica,0.009433962264150943,Indian
Pantoea_sp_PSNIH1,0.009433962264150943,Indian
Pantoea_stewartii,0.05660377358490566,Indian
Papillibacter_cinnamivorans,0.39622641509433965,Indian
Parabacteroides_chartae,0.009433962264150943,Indian
Parabacteroides_distasonis,0.9528301886792453,Indian
Parabacteroides_goldsteinii,0.9245283018867925,Indian
Parabacteroides_johnsonii,0.9622641509433962,Indian
Parabacteroides_sp_CT06,0.9905660377358491,Indian
Paraclostridium_bifermentans,0.018867924528301886,Indian
Paracoccus_chinensis,0.009433962264150943,Indian
Paracoccus_zhejiangensis,0.009433962264150943,Indian
Paraglaciecola_psychrophila,0.009433962264150943,Indian
Paraprevotella_xylaniphila,0.9811320754716981,Indian
